Kanda/Books,Sarga/Chapters,Shloka/Verse,English_translation
Kishkindha ,4,27," enemy muchinsulted abrogated kingdom 
 brother Vali Sugreeva roaming forests fearing brother Vali"
Kishkindha ,4,28," son Sun Sugreeva render help joining forces 
 like Vanara s searching Seetha"
Kishkindha ,4,29,"Hanuman speaking melodious words politeness said Raghava 
"" good approach Sugreeva"
Kishkindha ,4,30,"Hanuma said virtuous Lakshmana adored customarily way befitting 
 envoy spoke Rama"
Kishkindha ,4,31," Raghava monkey happy meeting way 
 narration neared aspirant deed performed joining 
 fulfil mission"
Kishkindha ,4,32," talking lucid expression pleasing facial tinge 
 gladdened heart needless telling untruths valiant son Air god 
 Hanuma"" said Laskhmana Rama"
Kishkindha ,4,33,"intelligent son Air god Hanuma took valorous 
 Raghava s king monkeys Sugreeva"
Kishkindha ,4,34,"discarding ascetic semblance estimable monkey Hanuma obtained 
 monkey form mounting valiant ones proceeded Sugreeva"
Kishkindha ,4,35,"Hanuma extensively renowned heroic son Air god pious mind highly 
 audacious nature gladdened like difficult deed accomplished 
 gladly travelled mountain Sugreeva abiding Rama Lakshmana"
Kishkindha ,5,1,"Hanuma going Mt. Rishyamuka Mt. Malaya reported king monkeys Sugreeva 
 valiant Raghava s."
Kishkindha ,5,2," Oh great discerner Sugreeva Rama oh stubbornly valiant Sugreeva virtuously valiant 
 Rama arrived brother Lakshmana"
Kishkindha ,5,3," Rama son king Dasharatha born Ikshvaku dynasty adept virtue 
 adherent father orders"
Kishkindha ,5,4," ritual fire worshipped Vedic rituals like rajasuuya ashvametha cows 
 hundreds thousands donated rituals earth ruled devoutly truthful 
 word Dasharatha son Rama come forests owing woman"
Kishkindha ,5,6," Ravana stole wife principled great soul Rama dwelling forests 
 came seeking refuge"
Kishkindha ,5,7," brothers Rama Lakshmana interested friendship receive 
 worship venerable ones"" Hanuma advised Sugreeva"
Kishkindha ,5,8,"hearing Hanuma words Sugreeva chief monkeys presentable gladly spoke 
 Rama"
Kishkindha ,5,9," trained treading righteous path best scruples kindlier 
 said Air god son Hanuma attributes subtlety"
Kishkindha ,5,10," Therefor oh lord wish friendship monkey like honour 
 best achievement"
Kishkindha ,5,11," aspire friendship extend arm hand let convention 
 stably fast"" Sugreeva proffered friendship Rama"
Kishkindha ,5,12,"Rama gladdened heart listening words said Sugreeva clutched Sugreeva 
 hand ardently abiding vow friendship embraced Sugreeva grippingly happily"
Kishkindha ,5,13,"destroyer enemies Hanuma discarding guise ascetic assumed original monkey form 
 producing fire sticks glow decorated worshipped flowers 
 gladly devoutly placed fire Rama Sugreeva"
Kishkindha ,5,15,"performed circumambulations glowing ritual fire Rama Sugreeva 
 entered pact friendship"
Kishkindha ,5,16,"gladdened heart monkey Raghava gazed eye eye 
 hearts derive fraternal satisfaction"
Kishkindha ,5,17,"Sugreeva rejoicingly said Raghava"" amiable friend henceforth mirth miseries 
"
Kishkindha ,5,18,"Sugreeva snapped spread fully flowered tree branch sala tree leaves 
 sat Rama"
Kishkindha ,5,19,Hanuma son Air gladly gave flowered branch sandalwood tree Lakshmana
Kishkindha ,5,20,"delighted Sugreeva sweet words eyes quavering happiness replied 
 Rama softly"
Kishkindha ,5,21," Rama ridiculed stolen wife forests dread fear haunting 
 took refuge impenetrable forest"
Kishkindha ,5,22," Oh Raghava brother denounced enemy living 
 forests scare fear dismayed vitality"
Kishkindha ,5,23," Oh highly fortunate Rama affirm fearlessness Vali highly intimidated 
 fearlessness apt accomplish 
 way"
Kishkindha ,5,24,"said resplendent righteous patron virtue Rama replied Sugreeva 
 laughing"
Kishkindha ,5,25," friend resultant factor helpfulness know oh great monkey intend eliminate 
 Vali abductor wife"
Kishkindha ,5,26," Unfailing arrows scorchers like sun sharp ones tied eagle feathers similar 
 Indra Thunderbolts sharp point straight egress similar enraged snakes 
 arrows speeded fall vicious Vali"
Kishkindha ,5,28," falling Vali like splintered mountain ground completely 
 ruined cruel arrows similar venomous snakes"" Rama inculcated confidence 
 Sugreeva"
Kishkindha ,5,29,"hearing Raghava words appeasing self Sugreeva completely satisfied 
 said fine sentence"
Kishkindha ,5,30," grace oh lion men let regain wife kingdom oh god humans 
 suffer happen let elder brother turned 
 enemy suffer"
Kishkindha ,5,31,"friendly conversation Rama Sugreeva left eyes Seetha Vali Ravana 
 bear similitude lotuses golden orbs fireballs respectively fluttered equally"
Kishkindha ,6,1,"Sugreeva gladdened spoke Rama Raghu dynasty"" best 
 minister servant Hanuma informed reason come 
 uninhabited forests brother Lakshmana living forest 
 courageous Lakshmana alongside demon stole wife Maithili 
 daughter Janaka wailing"
Kishkindha ,6,4," said arch demon killing eagle named Jatayu waiting 
 opportunity causing agony way separating wife"
Kishkindha ,6,5," long rid agony caused separation wife 
 fetch soon like retrieval Vedic Scriptures"
Kishkindha ,6,6," Oh Enemy destroyer Rama fetch wife 
 netherworlds empyrean worlds"
Kishkindha ,6,7," know word definite oh Raghava wife good 
 indigestible foodstuff poison indigestive Indra 
 gods demons"
Kishkindha ,6,9," lamentation oh great shouldered bring lady 
 inference know undoubtedly seen Maithilee demon 
 cruel deeds abducting crying piteously calling ' Rama Rama ' 
 calling ' Lakshmana ' writhing flanks Ravana like wife serpent 
 lord"
Kishkindha ,6,11," fifth cliff mountain seeing dropped 
 upper cloth sari auspicious jewellery"
Kishkindha ,6,12," took jewellery items stored Raaghava 
 apt identify"" said Sugreeva Rama"
Kishkindha ,6,13,"Rama said pleasant talker Sugreeva"" quickly friend 
 delaying"
Kishkindha ,6,14,"said Sugreeva entered cavernous cave mountain quickly 
 fulfil yearning Raghava"
Kishkindha ,6,15,"taking bringing parcel upper cloth auspicious jewellery 
"" "" saying monkey started Rama"
Kishkindha ,6,16,"taking cloth auspicious jewellery Rama like mist 
 filled moon overfilling tears"
Kishkindha ,6,17,"blemished tears outpoured friendship Seetha 
 leaving courage fell ground wailing ' oh dear oh dear "
Kishkindha ,6,18,"hugged best decorative ornaments close heart 
 hissed like wrathful serpent snake pit"
Kishkindha ,6,19,"unending rush tears saw Lakshmana started wail 
 piteously"
Kishkindha ,6,20," Lakshmana upper cloth ornaments Vaidehi shed 
 body dropped ground abducted"
Kishkindha ,6,21," Seetha definitely dropped ornaments pastureland 
 appear original shape"" said Rama Lakshmana"
Kishkindha ,6,22,"Rama said Lakshmana said"" know bracelets know 
 earrings salute feet know anklets"
Kishkindha ,6,23," Rama sadly asked Sugreeva"" tell Sugreeva country 
 ferocious looking demon abducted dear dearest lives spotted"
Kishkindha ,6,25," sake demon wish eliminate demons 
 troublemaker live"
Kishkindha ,6,26," Maithili abducted caused indignation opened 
 doors death suicidally"
Kishkindha ,6,27," Oh king fly jumpers tell demon forcibly stole dearest 
 molesting forest tell enemy sure 
 lead fore Death today"
Kishkindha ,7,1,"said Rama agony monkey Sugreeva palms adjoined 
 tears rolling eyes voice trembling tears said Rama"
Kishkindha ,7,2," Unfamiliar residence capability valour lineage sinning 
 demon sinister dynasty wise"
Kishkindha ,7,3," Truthfully promising oh enemy destroyer 
 Maithili therefor strive effort let anguish discarded"
Kishkindha ,7,4," satisfy killing Ravana henchmen 
 pride happen way longer time"
Kishkindha ,7,5," clinging despair recollect inherent courage 
 unseemly persons sort kind mental ineptness"
Kishkindha ,7,6," yearning caused separation wife chanced 
 despair way forsaken courage"
Kishkindha ,7,7," primitive monkey totally disheartened distancing 
 wife tell great soul like read courageous"
Kishkindha ,7,8," apt control trickling tears courage equally inapt 
 discard courage propriety self controlled people"
Kishkindha ,7,9," riddle financial loss end life fear 
 courageous sink introspects mind"
Kishkindha ,7,10," Stupid man follows self piteous sadness unable control 
 drowns melancholy like overweighing ship waters"
Kishkindha ,7,11," Adjoined palms way beseeching friendship kindly bear 
 self esteem leeway sadness"
Kishkindha ,7,12," delve deep moroseness happiness 
 brilliance dwindles saddening inapt"
Kishkindha ,7,13," engulfed sadness doubts life oh king kings leave 
 sadness hold courage"
Kishkindha ,7,14," telling benefiting friendly thought instructing 
 regard friendship saddening inapt"
Kishkindha ,7,15,"Sweetly solaced Sugreeva Rama dabbed face edge cloth 
 covered fully tears"
Kishkindha ,7,16,"Lord Rama steadied nature words Sugreeva 
 embracing Rama said sentence"
Kishkindha ,7,17," Sugreeva friendly obligation benefiting befitting 
 timely performed friendly advise"
Kishkindha ,7,18," Oh friend steadied nature implored 
 impossible kind friend especially times"
Kishkindha ,7,19," trying search Maithili furious evil minded demon Ravana 
 endeavour"
Kishkindha ,7,20," said believability endeavour 
 reap like crops planted rainy season good lands"
Kishkindha ,7,21," spoken self confidence self conceit oh 
 tigerly monkey deem doubtless facts"
Kishkindha ,7,22," Untruth uttered earlier anytime 
 promising taking oath truthfulness"
Kishkindha ,7,23,"hearing words Rama Sugreeva monkey ministers 
 gladdened especially Rama promise"
Kishkindha ,7,24,"man monkey met privacy discussed 
 mutually befitting manner pleasures pains"
Kishkindha ,7,25,"hearing word intellectual highly capable best king 
 kings Rama Sugreeva chief monkey heroes thought heart 
 manoeuvre surpass dominant brother Vali accomplished"
Kishkindha ,8,1,"Sugreeva gladdened satisfied sentence said sentence 
 Lakshmana elder brother Rama valiant"
Kishkindha ,8,2," wth kinds endowment good virtues friend doubtlessly 
 worthy blessed gods everyway"
Kishkindha ,8,3," Oh merited help possible achieve kingdom gods oh 
 lord tell kingdom"
Kishkindha ,8,4," gained born Raghava s dynasty friend sacred fire 
 bore witness like estimable relative 
 kind hearted friends"
Kishkindha ,8,5," matching friend know soon 
 inexpedient talk inherent capabilities"
Kishkindha ,8,6," Great souls kind hearts purified like oh amiable Rama 
 friendship courage generally stable"
Kishkindha ,8,7," Gentle souls knowing silver gold prosperous ornaments 
 apportioned"
Kishkindha ,8,8," rich poor saddened gladdened flawless flawed friend 
 ultimate recourse"
Kishkindha ,8,9," observing course friendship knowing true friendship 
 true friends hesitate extend wealth pleasure country sake 
 friendship"" Sugreeva extolled Rama friendship"
Kishkindha ,8,10," said Rama Lakshmana Lakshmana sagacious 
 resplendent vies Indra said Sugreeva Sugreeva 
 soft natured looks doffing jittery look"
Kishkindha ,8,11,"seeing Rama standing greatly mighty Lakshmana Sugreeva cast 
 sight bolting eyes forest"
Kishkindha ,8,12,"lord monkeys Sugreeva seen flowered sala tree far 
 covered leaves bedecked honeybees"
Kishkindha ,8,13,"Sugreeva broke branch sala tree leaves 
 charming spreading Rama sat Raghava"
Kishkindha ,8,14,"seeing sitting branch Hanuma broke branch sala tree 
 modest Lakshmana seated Lakshmana"
Kishkindha ,8,15,"comfortably sitting flowery mat laid bestrewn 
 flowers sala trees best mountain like quiet ocean Rama 
 presence delights hearts gladsome Sugreeva said friendship gentle 
 gracious words fluttered happiness spoke"
Kishkindha ,8,17," brother calumniated stole wife fear anguish haunting 
 moving best mountain Rishyamuka"
Kishkindha ,8,18," Affronted brother oh Raghava enemy 
 living scared dazed vitality far flung fear"
Kishkindha ,8,19," agonized fear Vali oh protector worlds protect 
 unprotected able accord protection"" Sugreeva appealed 
 Rama"
Kishkindha ,8,20,"said Sugreeva resplendent virtuous Rama patron 
 righteousness replied Sugreeva laughing task"
Kishkindha ,8,21," Helping fruit friendship harming enemy trait wish 
 kill today abductor wife"" Rama continued"
Kishkindha ,8,22," arrows winged pinion hern oh highly fortunate Sugreeva 
 decorated gold sparkle sharply like Thunderbolts Indra 
 begotten reed forest Kartikeya ends tied eagles feathers fins smooth 
 nodes sharp tips pierce sharply like enraged snakes"
Kishkindha ,8,24," malicious intimidating brother denotative 
 Vali eradicated arrows splintered like mountain"" Rama said 
 Sugreeva"
Kishkindha ,8,25,"hearing Raghava words lord monkey force Sugreeva attained 
 happiness said ' good good "
Kishkindha ,8,26," Rama confounded sadness lamenting sadly 
 recourse befriended opening woes"
Kishkindha ,8,27," extending helping hand befriending sacred fire bore witness 
 dearest friend par life promise truth 
 broach"
Kishkindha ,8,28," befriending able clearly internal sorrow 
 hitches hold ups rending heart"" said Sugreeva Rama"
Kishkindha ,8,29,"Sugreeva said sentence tears abusing eyes voice unable 
 talk aloud equally abused tears"
Kishkindha ,8,30,"Sugreeva courageously controlled sudden haste tears came hastily 
 suddenly like river presence Rama"
Kishkindha ,8,31,"bright Sugreeva controlled tears wiping fortunate eyes 
 sighing heavily started speak sentence Raghava"
Kishkindha ,8,32," Earlier forceful Vali deposed kingdom oh Rama speaking 
 harsh words banished"
Kishkindha ,8,33," wife loftier lives stolen 
 sympathisers captivated imprisoned"
Kishkindha ,8,34," evil minded tried times annihilate Raghava 
 killed combatants monkeys deployed Vali kill"
Kishkindha ,8,35," doubt near saw fear 
 fearsome"
Kishkindha ,8,36," engulfed tribulations bear lives today 
 important monkeys like Hanuma helping hands"
Kishkindha ,8,37," friendly monkeys guarding 
 stay stay"
Kishkindha ,8,38," Rama briefly sad story tell broadly 
 tedious elder brother Vali renowned intrepidity 
 Vali enemy"
Kishkindha ,8,39," end ends distress later life quietude subjected 
 destruction"
